lat,long,price,sqft_living,sqft_lot,sqft_above,sqft_basement,sqft_living15,sqft_lot15
47.3877,-122.236,229950,1030,12700,1030,0,1140,6955
47.6243,-122.094,539950,1820,9875,1820,0,2670,10000
47.5181,-122.364,335000,1170,5360,1170,0,1180,7200
47.532,-121.85,339000,1450,3748,1450,0,1970,3748
47.7481,-122.353,414950,2200,8545,1100,1100,1940,9315
47.6011,-122.192,650000,1610,8976,1610,0,1930,8976
47.6462,-121.904,445000,2690,21883,2690,0,2370,21781
47.3146,-122.379,295000,1850,7800,1850,0,2360,8000
47.643,-122.37,975000,2250,3600,2010,240,1910,3990
47.4423,-122.193,296500,1580,10100,1580,0,1650,10032
47.752,-122.073,440000,2030,56192,1550,480,2510,44866
47.7196,-122.197,420000,1890,10880,1890,0,1670,9750
47.3289,-122.204,302000,2140,9492,2140,0,2180,9184
47.4265,-122.163,350000,1770,7336,1770,0,2030,8183
47.2407,-121.953,667000,3320,478288,2260,1060,2960,217800
47.6546,-122.344,645000,1640,4218,910,730,1670,4000
47.5204,-122.205,430000,1820,5400,1220,600,1630,5400
47.566,-122.373,413000,1410,6000,810,600,1500,4800
47.6775,-122.168,420000,1240,7300,1240,0,1240,8260
47.6977,-122.126,495000,1780,8050,1230,550,1780,7200
47.6193,-122.229,2.19E+06,4240,13162,4240,0,3010,12163
47.5617,-122.03,965000,3570,17411,3570,0,3510,16153
47.7289,-122.335,500000,1900,5001,1200,700,1950,4680
47.6438,-122.357,636100,1010,6000,1010,0,1960,4000
47.5632,-122.017,720000,2870,12648,2870,0,2560,12648
47.3321,-122.323,298000,1620,12825,1340,280,2076,11200
47.6916,-122.38,409000,1480,4000,740,740,1060,4000
47.3515,-122.164,370000,2650,5706,2650,0,2760,5749
47.3054,-122.369,230000,1410,9000,1410,0,1200,8346
47.7365,-122.324,290000,1360,6685,1360,0,1300,8138
47.3103,-122.382,420000,2930,9840,1560,1370,2800,8374
47.5533,-122.093,917000,3500,10891,3500,0,3820,13521
47.6464,-122.405,957000,3160,5000,2180,980,3160,5746
47.6198,-122.053,482000,1710,21485,1710,0,1680,21485
47.4831,-121.767,488000,2180,14734,2180,0,2300,21618
47.5463,-122.182,760369,2870,4712,2870,0,2870,6768
47.4727,-122.281,170000,1500,18540,1500,0,1700,9355
47.5621,-122.135,625000,2120,10021,1230,890,2690,10183
47.73,-122.191,357000,1590,6750,1080,510,1590,7400
47.6336,-122.025,583000,1830,8276,1350,480,1920,8276
47.4849,-122.303,173250,1210,9097,1210,0,1360,10125
47.7273,-122.332,414050,1590,10331,1590,0,1400,9434
47.5715,-122.394,400000,1050,6150,950,100,1360,6150
47.606,-122.056,537000,1550,27003,1550,0,2400,27003
47.727,-122.217,465000,2070,7500,2070,0,2080,7700
47.5138,-122.173,425000,1740,9682,1740,0,2100,9536
47.6289,-122.108,445000,1700,21780,1080,620,2070,12054
47.3277,-122.349,179950,1200,9000,1200,0,1040,9600
47.2778,-122.298,275000,1710,7230,1710,0,1720,6537
47.2649,-122.242,190000,1840,13493,1840,0,1430,11463
47.5549,-122.292,385000,1900,5520,1280,620,1330,5196
47.5671,-121.89,303000,2300,9583,1220,1080,1200,11325
47.4688,-122.163,165000,970,7503,970,0,1230,9504
47.6729,-122.363,600000,1270,5000,1270,0,2190,5000
47.5462,-122.085,710000,3130,65775,3130,0,3130,72309
47.6375,-122.015,875000,4230,21455,2720,1510,3280,22393
47.3293,-122.001,269950,1480,9743,1480,0,1810,9601
47.7232,-122.131,838000,3310,42998,3310,0,3350,42847
47.6406,-122.317,670500,1590,6750,1590,0,2370,4500
47.7438,-122.329,420000,1690,9391,1290,400,1780,9390
47.356,-122.189,370000,1690,161913,1430,260,1930,12548
47.7748,-122.337,360000,1500,7200,1500,0,1650,7392
47.7326,-122.226,562500,2320,8721,2320,0,2260,8268
47.4113,-122.315,360500,3300,11525,1650,1650,1950,9680
47.5342,-122.072,389999,1445,1471,1300,145,1410,1399
47.5221,-122.044,450000,1890,13140,1270,620,1900,11160
47.3258,-122.323,247500,1760,8400,1060,700,1280,8415
47.4933,-122.338,208000,1050,6240,1050,0,1410,6240
47.7257,-122.172,455000,1980,7309,1980,0,2060,9681
47.7172,-122.361,379400,2120,7680,1060,1060,1530,7680
47.5295,-121.829,190000,760,40039,760,0,980,6000
47.64,-121.966,326188,1300,8800,1300,0,1600,12210
47.5264,-122.366,168000,1160,2174,1160,0,1380,1919
47.3781,-122.03,314000,2340,8990,2340,0,2980,6718
47.4634,-121.987,630000,2710,37277,2710,0,2390,39299
47.6008,-122.118,550000,1440,8957,1440,0,1340,8780
47.647,-122.064,530000,1980,15086,1980,0,2100,10927
47.6556,-122.193,637500,1680,10685,1680,0,3340,10390
47.566,-122.366,400000,1390,2815,1390,0,1390,3700
47.7188,-122.281,700000,3100,9825,3100,0,2120,8400
47.1952,-121.986,272000,1680,8512,1680,0,1580,8512
47.5383,-121.878,600000,2710,6474,2710,0,2870,6968
47.5513,-122.394,450600,840,7020,840,0,1310,7072
47.5287,-122.385,550000,2090,8095,2090,0,1940,5635
47.2051,-122.006,225000,1120,8407,1120,0,1250,8658
47.3615,-122.087,132825,1210,5200,1210,0,1120,5200
47.3615,-122.087,219950,1210,5200,1210,0,1120,5200
47.6875,-122.287,580000,1940,6000,970,970,1700,6000
47.6751,-121.993,568000,1930,213008,1300,630,2860,208652
47.737,-122.225,406000,1270,6017,1030,240,1630,7381
47.6849,-122.367,469000,1680,2400,1170,510,1080,4560
47.4947,-122.174,415000,2090,6045,2090,0,2040,6392
47.5643,-122.138,390000,1000,13991,1000,0,1520,11465
47.3334,-122.298,251000,1350,10125,1350,0,1520,9720
47.5219,-122.38,750000,3280,6750,2440,840,1770,6387
47.6144,-122.283,845000,2390,5071,1760,630,1940,5071
47.484,-122.111,350000,1860,17640,1860,0,1860,17820
47.7049,-122.339,322000,1380,5864,790,590,1509,5864
47.7638,-122.196,664500,3070,9210,2740,330,2580,9660
47.643,-122.355,988000,2190,3800,2190,0,2190,3880
47.6889,-122.342,625000,1990,4000,1090,900,1270,5700
47.5699,-122.164,675000,930,36478,930,0,2800,11141
47.522,-122.05,503000,2070,9827,1420,650,2150,9827
47.4394,-122.338,431000,2170,10500,1270,900,2080,11019
47.4185,-122.207,250000,1910,10230,1290,620,1590,10800
47.3901,-122.174,268500,2100,4237,2100,0,2100,4575
47.7602,-122.372,1.07E+06,3560,21400,3560,0,3560,24338
47.4753,-122.172,295000,2290,4539,2290,0,1710,7200
47.5423,-122.215,780000,2130,11782,1590,540,2700,11782
47.4166,-122.183,354000,2160,15817,2160,0,1990,15817
47.7206,-122.35,305000,860,7250,860,0,1270,7250
47.7048,-122.109,733000,2880,4425,2880,0,2940,6581
47.6006,-122.194,640000,2100,11894,1720,380,2390,9450
47.5889,-122.249,840000,2360,9600,1630,730,2140,6300
47.6548,-122.28,1.48E+06,3680,10300,3680,0,2690,7200
47.7261,-122.364,525000,1560,8100,1140,420,2130,8100
47.6557,-122.127,625000,1680,11180,1680,0,2400,9627
47.6074,-122.305,350000,1380,3600,1380,0,1480,3600
47.6901,-122.357,650000,2610,4160,1910,700,1470,4140
47.5682,-122.374,435000,870,4000,870,0,1690,4000
47.5728,-122.179,660000,1210,9622,1210,0,1580,9714
47.6614,-122.056,350000,1150,12877,1150,0,1490,12150
47.5331,-122.353,435000,3110,6000,1560,1550,2060,6000
47.3222,-122.362,375900,2550,33740,1750,800,2010,28200
47.2579,-122.312,272000,2430,10500,2150,280,1670,9800
47.3035,-122.382,233000,1460,7800,1040,420,1310,7865
47.5681,-122.384,500000,1330,5750,1330,0,1360,5750
47.7611,-122.298,540000,2040,9322,1440,600,1910,10026
47.6627,-122.086,712000,2375,4094,2375,0,2095,4442
47.4998,-122.15,425000,2480,4504,2480,0,2950,4504
47.4807,-122.29,242000,1580,6099,790,790,1330,6099
47.7645,-122.197,515000,2740,9629,1390,1350,2150,10500
47.5381,-122.177,415000,1920,7700,1920,0,1310,7700
47.3438,-122.323,375000,2200,9600,1570,630,2680,9896
47.3337,-122.275,182500,910,7194,910,0,1530,7200
47.3962,-122.309,310000,1860,10379,1240,620,2240,11328
47.5535,-122.39,360000,1510,6000,1060,450,1610,6000
47.6797,-122.025,889000,3920,9555,3920,0,3920,8598
47.6866,-122.372,450500,1330,3698,1330,0,1900,5000
47.3594,-122.201,342000,1964,3541,1964,0,1757,3547
47.7753,-122.375,413000,1520,3451,1520,0,1800,3451
47.5956,-122.026,960000,3720,15200,3720,0,4100,19036
47.762,-122.321,180000,770,9370,770,0,1060,9352
47.6073,-122.062,770000,3210,14910,3210,0,3280,14910
47.3129,-122.023,224400,1070,7200,1070,0,1280,7200
47.4454,-122.289,280000,1430,8861,1430,0,1080,9425
47.531,-122.047,500000,1670,2575,1670,0,1670,2897
47.4811,-122.339,153000,710,9000,710,0,1230,9000
47.7067,-122.352,385000,1920,4833,1060,860,1580,5134
47.7017,-122.36,325000,750,5534,750,0,1050,5534
47.2959,-122.225,315000,2210,4191,2210,0,890,4288
47.3635,-122.188,294999,1660,9760,1660,0,1580,9614
47.3095,-122.283,175000,1910,17003,1910,0,1820,14806
47.3095,-122.283,299000,1910,17003,1910,0,1820,14806
47.4816,-122.322,146000,780,9750,780,0,1670,9750
47.7757,-122.35,290000,1650,10336,1500,150,1420,10260
47.6348,-122.403,1.78E+06,3230,7800,3230,0,3030,6600
47.5614,-122.27,367500,810,4800,810,0,1040,4800
47.7298,-121.972,535000,2750,15099,2750,0,2500,14564
47.6553,-121.913,334999,1650,13816,1650,0,1630,18750
47.6535,-122.397,655000,1960,5520,1080,880,1720,5760
47.5651,-122.22,1.30E+06,2790,10125,2790,0,2570,10125
47.7691,-122.167,480000,2230,11200,1300,930,2090,10563
47.5509,-122.377,465000,1280,4720,850,430,1280,4720
47.449,-122.155,297950,1240,10800,1240,0,1480,8840
47.6102,-122.296,590000,1860,3600,1110,750,1680,3695
47.6707,-122.399,805000,2410,6000,1410,1000,1760,6000
47.2981,-122.374,204250,1960,7708,1490,470,1580,8063
47.5691,-122.004,500000,1710,4561,1710,0,1810,4770
47.3816,-122.153,490000,3480,12696,1980,1500,3480,14175
47.6227,-122.216,2.50E+06,3480,14850,1870,1610,4780,18480
47.4,-122.42,750000,2960,69351,2960,0,2350,41433
47.7735,-122.281,405000,2670,20894,2330,340,2440,15815
47.4934,-122.166,209995,700,7303,700,0,960,6060
47.5851,-122.034,680000,2830,8399,2830,0,2520,6890
47.7107,-122.291,355000,1120,7740,860,260,1240,7740
47.4834,-122.332,280000,1310,6600,1310,0,1240,6600
47.7675,-122.267,385000,1710,11500,1210,500,1800,11500
47.5472,-122.176,505000,2200,9778,1100,1100,2140,11321
47.2655,-122.31,429900,3310,8897,2380,930,2490,8638
47.7099,-122.229,560000,2280,9874,2280,0,2670,9782
47.3661,-122.094,231000,1640,4875,1040,600,1640,5200
47.5188,-122.353,135000,750,5217,750,0,760,4440
47.6678,-122.361,800000,3520,4895,1980,1540,1570,2153
47.4954,-122.163,420000,2720,8622,2720,0,1950,8603
47.708,-122.216,360000,1660,9600,1660,0,2020,9600
47.5717,-121.991,642000,2560,8780,2560,0,2780,8357
47.6836,-122.095,379950,1080,5077,1080,0,1070,3471
47.5968,-122.174,745000,2050,11041,2050,0,2530,11041
47.5841,-122.294,630000,2670,3240,1780,890,1820,4000
47.4029,-122.196,250000,1730,7200,1730,0,1770,7396
47.767,-122.164,275000,990,9798,990,0,1210,9870
47.5282,-122.269,435000,3560,4290,1780,1780,3040,6000
47.5136,-122.349,175000,700,8174,700,0,1250,8046
47.6635,-122.362,560000,1880,3880,1090,790,1390,3880
47.7157,-122.234,325000,1870,9680,1170,700,2000,9790
47.6258,-122.312,1.19E+06,2500,5568,2500,0,2810,5568
47.4188,-122.213,399950,2570,10431,2570,0,2590,10078
47.5333,-122.151,752000,2940,10382,2940,0,2980,10547
47.7497,-122.121,1.20E+06,3930,43560,3930,0,2860,36460
47.7635,-122.263,400000,2150,11026,2150,0,1760,10283
47.5255,-122.327,240000,1330,6000,630,700,1140,6000
47.5957,-122.032,640000,3220,4759,3220,0,2550,4759
47.512,-122.174,564450,2710,6174,2710,0,2730,7266
47.4743,-122.026,300000,1630,82764,1630,0,1680,199069
47.3684,-122.123,286000,1680,4226,1680,0,1800,5559
47.6783,-122.032,531800,1930,5344,1930,0,2410,5080
47.7271,-122.215,502000,2140,10943,1550,590,2350,9000
47.5563,-122.219,993500,4070,23321,4070,0,2820,10871
47.5741,-122.133,450000,1350,10000,1350,0,1450,10000
47.5352,-121.883,997950,4270,117176,4270,0,2610,5251
47.5566,-122.378,526000,1320,5250,1320,0,1490,5250
47.4601,-122.36,335000,2100,8298,1230,870,1700,10830
47.4939,-122.318,187250,710,14700,710,0,1320,14700
47.6809,-122.305,735000,2350,6000,1020,1330,1570,5000
47.7028,-122.295,425000,1180,8400,1180,0,1740,7020
47.4235,-122.051,110000,1250,53143,1250,0,1820,217800
47.4852,-122.164,305000,1490,7697,1490,0,1540,7529
47.4562,-122.193,212000,1000,9450,1000,0,1300,13500
47.5323,-122.237,1.38E+06,4050,18827,2150,1900,3600,25120
47.3812,-122.223,298950,2300,11505,1300,1000,2350,11505
47.7001,-122.173,525000,1330,8136,1330,0,1330,8136
47.5886,-121.989,707000,3200,7081,3200,0,3120,6094
47.5527,-122.12,695000,2590,12063,2590,0,2850,8469
47.5527,-122.12,796500,2590,12063,2590,0,2850,8469
47.7404,-122.186,420000,2030,8100,1150,880,1770,8071
47.6078,-122.154,625000,2700,21208,1950,750,2550,20409
47.595,-122.172,620000,1670,9900,1670,0,2410,8800
47.6232,-122.235,1.45E+06,3090,19865,3090,0,2970,19862
47.7726,-122.081,549950,2650,54380,2650,0,2560,49044
47.5049,-122.18,275000,1440,10920,1440,0,1500,11902
47.7691,-122.388,705000,2820,7200,1780,1040,2300,7200
47.3324,-122.28,197000,1690,7735,1060,630,1580,7503
47.3871,-122.189,265000,1420,8126,1420,0,1730,7954
47.4663,-122.363,297000,1790,5341,1050,740,1540,6916
47.3234,-122.142,207500,1320,12528,1320,0,1340,11039
47.7047,-122.34,410000,1509,1418,1509,0,1509,1991
47.397,-122.187,268000,1610,8416,1610,0,1600,8308
47.2194,-122.059,330000,1550,50094,1550,0,1720,50094
47.7024,-122.359,417500,1160,7491,1160,0,1800,2267
47.5569,-122.151,760000,2500,8500,2500,0,2470,9100
47.6457,-122.374,499000,1540,1326,1390,150,1680,1592
47.5644,-122.092,620000,1910,7683,1910,0,1980,8485
47.3608,-122.194,315000,2340,6837,2340,0,1850,6209
47.6874,-122.178,624950,2060,4730,2060,0,1980,5010
47.5247,-122.052,525000,1960,12350,1960,0,1920,13608
47.7248,-122.162,300000,1150,3927,1150,0,1400,3425
47.3203,-122.385,299900,2330,7200,1560,770,2350,7600
47.3783,-122.22,299000,2210,10119,1450,760,2110,10119
47.6245,-122.236,1.88E+06,3260,19542,2170,1090,3480,19863
47.289,-122.212,265000,1900,10588,1900,0,1530,10587
47.5319,-121.84,280000,1610,158558,1610,0,1800,3572
47.3224,-122.143,124740,1340,15600,1340,0,1320,9800
47.6611,-122.169,1.09E+06,3170,34850,3170,0,3920,36740
47.631,-122.303,1.97E+06,4440,6480,3140,1300,4440,8640
47.5046,-122.3,219000,1370,5339,1370,0,1280,7048
47.5807,-122.389,569950,1420,6250,1420,0,1420,6250
47.4905,-122.331,212500,1030,21712,1030,0,1790,9199
47.5849,-122.169,680000,1820,8316,1320,500,1780,8400
47.6275,-122.305,1.46E+06,2650,6900,2400,250,2420,6900
47.7303,-122.238,300000,910,7700,910,0,1250,7700
47.6424,-122.374,629950,1680,1683,1120,560,1610,1249
47.4701,-121.744,349900,1550,9230,970,580,1550,10856
47.5976,-122.039,690000,2780,6235,2780,0,2670,4410
47.6771,-122.187,1.45E+06,4070,11334,4070,0,2640,9401
47.5327,-122.232,1.29E+06,3240,12625,3240,0,3470,12331
47.4776,-121.73,696000,3650,38546,2550,1100,2860,34284
47.6723,-122.082,650000,2180,60112,2180,0,2060,120225
47.6083,-122.06,640000,2480,10800,2480,0,2380,11310
47.3727,-122.054,499950,3180,23809,3180,0,2500,15778
47.3623,-122.127,490000,3630,8387,3630,0,3370,8869
47.5362,-122.067,685000,3160,5635,3160,0,3670,6087
47.512,-122.376,387500,1370,7140,1370,0,1090,6300
47.5619,-122.382,401750,1070,1236,1000,70,1170,1888
47.3676,-122.046,254950,2180,8800,1170,1010,1630,8800
47.4663,-122.006,500000,2420,36680,2420,0,2410,36680
47.7048,-122.107,856500,3290,8147,3290,0,3290,7467
47.6724,-122.296,552000,1430,5000,1080,350,1630,4600
47.7278,-122.218,506500,1890,7200,1500,390,2070,7200
47.5754,-122.013,500000,1760,4539,1760,0,1960,4808
47.5123,-122.32,280000,2230,10160,1400,830,1740,10080
47.4635,-121.746,308000,1630,11475,1330,300,1630,11475
47.5713,-122.02,613500,2350,7035,2350,0,2270,7192
47.3433,-122.037,255000,1550,9720,1050,500,1550,9750
47.6223,-121.869,545000,3550,136343,3550,0,3080,215186
47.5832,-122.02,620000,2720,34498,1360,1360,1920,22474
47.5314,-122.373,450000,1740,6800,1740,0,990,6800
47.4002,-122.189,279000,1840,7275,1090,750,1840,7275
47.5463,-122.015,625000,2010,3200,2010,0,2250,3200
47.3776,-122.116,274950,1670,7415,1320,350,1650,8585
47.5233,-122.378,423000,1820,6038,1040,780,1700,6040
47.7598,-122.255,350000,720,5820,720,0,952,5820
47.3352,-122.278,305000,2370,10140,1460,910,1450,7800
47.4109,-122.329,368000,2120,11340,1060,1060,1830,8650
47.323,-122.349,232000,1290,6604,1290,0,1440,6682
47.5333,-122.294,250000,1800,2500,1800,0,1830,6900
47.4528,-122.172,220000,1230,8917,1230,0,1420,7938
47.6753,-122.363,435000,1380,2500,750,630,1630,3800
47.5245,-122.371,350000,740,7680,740,0,1080,7680
47.4572,-122.167,206325,1720,10202,1720,0,1720,8478
47.4572,-122.167,339000,1720,10202,1720,0,1720,8478
47.5078,-122.161,399000,2100,7355,2100,0,1750,7200
47.6571,-122.396,529000,1210,7667,900,310,1330,6462
47.5992,-122.019,640000,2210,7722,2210,0,2970,8683
47.6765,-122.389,735000,2470,2550,2470,0,1270,3060
47.7255,-122.297,378000,2760,8015,1600,1160,460,18000
47.5972,-122.292,775000,2540,7200,1600,940,2040,5900
47.6288,-122.282,2.25E+06,5150,7800,4170,980,4270,7800
47.6875,-122.33,1.35E+06,3420,7440,3420,0,1360,5580
47.7089,-122.241,380000,2270,11500,1540,730,2020,10918
47.7089,-122.241,624900,2270,11500,1540,730,2020,10918
47.5472,-121.998,379770,1470,1779,1160,310,1470,1576
47.7427,-122.071,340000,1280,16200,1030,250,1160,10565
47.4863,-122.14,515500,2830,8126,2830,0,2830,7916
47.6725,-122.293,600000,1970,7125,1500,470,1980,4750
47.7652,-121.903,400000,1390,60984,1390,0,1620,24225
47.7429,-122.321,364000,1020,11383,1020,0,1290,11213
47.5123,-122.15,440000,2250,7526,2250,0,1980,7526
47.7257,-122.296,285000,800,6240,800,0,1530,8000
47.6204,-122.292,669000,1560,4500,1560,0,1530,4500
47.7139,-122.292,475000,2100,13468,1050,1050,1470,8675
47.6589,-122.341,747000,990,4000,990,0,1560,4000
47.5532,-122.372,317000,1060,5750,1060,0,1060,5750
47.7116,-122.311,390000,1270,8164,1270,0,1580,9095
47.674,-122.371,1.07E+06,2740,5000,2740,0,1660,5000
47.6586,-122.358,1.21E+06,2470,5500,1570,900,1620,5500
47.6831,-122.379,580000,1970,5100,1130,840,1250,4080
47.5592,-122.178,518000,2070,10244,1370,700,2070,9683
47.375,-122.117,147500,1010,6552,1010,0,1010,6552
47.5429,-122.177,555000,2220,8125,1450,770,1980,8700
47.6341,-122.342,427500,1090,934,1090,0,1090,1376
47.7624,-122.38,1.74E+06,4310,32093,2510,1800,3810,26400
47.374,-122.133,265950,1490,3840,1490,0,2060,4384
47.7172,-122.34,247500,700,6046,700,0,990,6790
47.4972,-122.348,244000,1450,8960,1450,0,1160,7680
47.5669,-122.012,578550,2120,6602,2120,0,2330,7795
47.5532,-121.998,451000,1670,3315,1670,0,1650,2051
47.7177,-122.034,489000,1810,4220,1810,0,1350,4479
47.6888,-121.909,190000,710,1164794,710,0,1680,16730
47.754,-122.144,475000,2540,18900,1580,960,2270,16000
47.6872,-122.349,485000,1420,4080,1420,0,1420,4590
47.5453,-121.957,530000,2440,45738,1840,600,2440,189100
47.3842,-122.17,379000,2570,10155,2570,0,2770,10155
47.6458,-122.218,1.63E+06,3090,16583,3090,0,3740,17853
47.6374,-122.304,739000,2050,5160,1300,750,2220,5960
47.3665,-122.082,189950,920,6460,920,0,920,4770
47.546,-122.009,637500,2320,4468,2160,160,2330,3541
47.7067,-122.38,2.23E+06,3450,16740,1960,1490,3220,12528
47.3212,-122.352,209950,1660,8800,960,700,1370,10112
47.7132,-122.283,460000,1130,7000,830,300,1050,7000
47.5373,-121.87,543500,2550,5835,2550,0,2420,5817
47.3772,-122.029,376000,2420,5773,2420,0,2420,6200
47.5478,-121.999,430000,1470,1703,1470,0,1380,1107
47.4413,-122.345,515000,2030,39049,1530,500,2400,14605
47.6775,-122.39,580000,2310,2400,2310,0,1340,3825
47.5584,-122.089,600000,3370,16846,2650,720,3330,13000
47.7265,-122.136,476800,1900,43700,1900,0,2070,43995
47.6618,-122.325,815000,1940,3570,1740,200,1580,3570
47.5382,-121.871,455600,2420,8252,2420,0,2420,5818
47.4936,-122.105,270000,1010,9514,1010,0,1010,9514
47.6346,-122.364,1.20E+06,2710,2800,2380,330,1530,3600
47.6358,-122.364,525000,1340,3600,1340,0,1340,3600
47.4051,-122.29,242000,1310,9645,1310,0,1440,9893
47.5535,-122.028,715000,2650,30500,1680,970,2650,30500
47.5336,-121.867,475000,1890,3938,1890,0,1890,4142
47.4286,-122.185,370000,2580,5511,2580,0,2010,5600
47.6818,-122.025,788600,3500,7200,3500,0,3920,7666
47.3877,-122.234,160000,1040,13100,1040,0,910,5080
47.6294,-121.911,800000,1930,501376,1930,0,1710,87120
47.5693,-122.002,520000,2190,5085,2190,0,2130,5142
47.5239,-122.388,725000,1530,4000,1530,0,2140,5000
47.5282,-122.267,335000,1480,6500,1480,0,2380,6000
47.5604,-122.027,919000,3620,17133,2220,1400,3530,17026
47.3411,-122.197,425000,3370,13929,2650,720,2150,14048
47.7723,-122.317,420000,2100,14395,1140,960,1830,8700
47.733,-122.129,905000,3370,47959,3370,0,3370,38896
47.5631,-122.271,435000,2240,7200,1120,1120,1390,6000
47.682,-122.034,438000,1650,3031,1650,0,1560,3070
47.6846,-122.163,725000,2630,7505,2630,0,2670,7506
47.666,-122.289,840000,2330,4000,1300,1030,2040,4000
47.6345,-122.108,425500,1970,2752,1970,0,1850,2778
47.7019,-122.228,853505,2820,14890,1770,1050,3740,14890
